animal_type,primary_color,sex,intake_condition,intake_type,has_name,days_to_adoption,age_at_intake_days,intake_is_weekend,intake_month_sin,intake_month_cos,intake_dayofweek_sin,intake_dayofweek_cos
DOG,WHITE/PINK,SPAYED,NORMAL,RETURN,1,4,1158.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TORTIE,SPAYED,UNDER AGE/WEIGHT,STRAY,1,24,44.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
RABBIT,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,21,365.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,2,209.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,12,55.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,142,9.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,42,78.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,NORMAL,STRAY,1,7,151.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,66,1096.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,13,92.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
CAT,LIGHT/WARM,SPAYED,NORMAL,OWNER SURRENDER,1,94,3037.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,FERAL/FRACTIOUS,STRAY,1,55,31.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,104,31.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,49,30.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,48,30.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,BLACK,MALE,NORMAL,STRAY,1,7,730.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,58,89.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,167,89.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,NEUTERED,ILL/INJURED MILD,STRAY,1,82,152.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,51,27.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,71,27.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,57,27.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,6,366.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,62,3652.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,OWNER SURRENDER,1,122,2658.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,MULTI-COLORED,MALE,NORMAL,OWNER SURRENDER,1,40,,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,TABBY,FEMALE,NORMAL,STRAY,1,16,184.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,9,181.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,OTHER,RETURN,1,3,352.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,122.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,CALICO,FEMALE,UNDER AGE/WEIGHT,STRAY,1,2,30.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,174,731.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,19,31.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,POINT,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,1,31.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,27,1461.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,7,275.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,NORMAL,STRAY,1,26,92.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,POINT,SPAYED,NORMAL,RETURN,1,13,382.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,55,3.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,63,23.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,UNKNOWN,UNDER AGE/WEIGHT,STRAY,0,328,14.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,ILL/INJURED SEVERE,STRAY,1,15,92.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,98,40.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,42,365.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,67,368.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,25,365.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,MALE,UNDER AGE/WEIGHT,STRAY,1,115,55.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,5,107.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,CALICO,FEMALE,UNDER AGE/WEIGHT,STRAY,1,67,16.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,FEMALE,ILL/INJURED MILD,RETURN,1,6,84.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
CAT,BLACK,FEMALE,NORMAL,STRAY,1,8,45.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,SPAYED,ILL/INJURED MILD,STRAY,1,206,76.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,1,207.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,1,207.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,RETURN,1,3,71.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,FEMALE,NORMAL,STRAY,1,6,1461.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,LIGHT/WARM,SPAYED,UNDER AGE/WEIGHT,STRAY,1,13,61.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,62,730.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,RETURN,1,3,733.0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,26,736.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,233,736.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,BLACK,FEMALE,NORMAL,STRAY,1,21,302.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,NORMAL,STRAY,1,20,302.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,187,365.0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
DOG,LIGHT/WARM,SPAYED,NORMAL,OWNER SURRENDER,1,49,214.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,79,304.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,FEMALE,ILL/INJURED MILD,STRAY,1,10,365.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,FERAL/FRACTIOUS,STRAY,0,9,61.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
DOG,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,14,2921.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,7,304.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,5,2922.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,37,730.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,17,730.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,107,730.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,NORMAL,STRAY,1,19,73.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,171,757.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,171,757.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,0,88,42.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
RABBIT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,90,1096.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DOG,LIGHT/WARM,SPAYED,NORMAL,RETURN,1,10,90.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,82,5.0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
CAT,TORTIE,SPAYED,UNDER AGE/WEIGHT,STRAY,1,87,30.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,22,1096.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,131,31.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,131,,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,241,731.0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,366.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,RETURN,1,0,95.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,26,214.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,NORMAL,RETURN,1,183,91.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,44,731.0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
DOG,BLACK,SPAYED,BEHAVIOR,RETURN,1,74,303.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,OWNER SURRENDER,1,1,36.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,NORMAL,STRAY,1,18,245.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,97,1.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,75,1.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
OTHER,GRAY/BLUE/SILVER,MALE,NORMAL,STRAY,1,25,365.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MODERATE,OWNER SURRENDER,1,35,3235.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,MALE,NORMAL,STRAY,1,53,731.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,29,30.0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,5,92.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,39,1461.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,TABBY,MALE,NORMAL,STRAY,1,7,61.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,FEMALE,UNDER AGE/WEIGHT,STRAY,0,13,40.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
GUINEA PIG,MULTI-COLORED,MALE,ILL/INJURED SEVERE,STRAY,1,8,86.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,CALICO,SPAYED,NORMAL,STRAY,1,27,153.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
DOG,LIGHT/WARM,SPAYED,ILL/INJURED MILD,STRAY,1,5,731.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,61,640.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,52,30.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,261,1096.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,83,30.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,76,30.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,142,0.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,OTHER,STRAY,1,8,730.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,13,730.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,12,1826.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
DOG,LIGHT/WARM,NEUTERED,NORMAL,RETURN,1,0,777.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,66,24.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,77,24.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,MALE,NORMAL,STRAY,1,6,1461.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,57,273.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,OWNER SURRENDER,1,56,546.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,8,121.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,24,4018.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,36,159.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,36,49.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,54,49.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
CAT,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MILD,STRAY,1,113,730.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,MALE,NORMAL,STRAY,0,6,183.0,0,-2.4492935982947064e-16,1.0,0.0,1.0
DOG,WHITE/PINK,MALE,NORMAL,STRAY,1,14,1095.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,OTHER,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,14,731.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,13,731.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,40,3536.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,34,183.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,WHITE/PINK,FEMALE,NORMAL,OWNER SURRENDER,1,15,2922.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,MALE,NORMAL,STRAY,1,7,365.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,UNDER AGE/WEIGHT,STRAY,1,67,15.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,10,730.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,2,52.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,6,61.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
DOG,WHITE/PINK,NEUTERED,OTHER,STRAY,1,94,2191.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,RETURN,1,56,876.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,37,396.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,100,31.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,CALICO,SPAYED,OTHER,STRAY,1,35,21.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,CALICO,FEMALE,UNDER AGE/WEIGHT,STRAY,1,34,21.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,139,15.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,56,432.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,21,152.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,72,15.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,224,15.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,LIGHT/WARM,MALE,NORMAL,STRAY,1,55,61.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,10,61.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,24,275.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,13,1461.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,28,549.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,31,1096.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,101,21.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,101,21.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,171,1095.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,41,4.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,55,1095.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,7,731.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,1929.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,41,366.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,176,1096.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,105,33.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,50,1.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,38,31.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,FEMALE,OTHER,STRAY,1,8,364.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,MALE,NORMAL,STRAY,1,13,730.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,9,87.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,FEMALE,NORMAL,STRAY,1,8,3652.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
